,ID,date,promotion,match_fixture,meltzer_rating,match_type,rating,votes
4696,186,29.06.2019,All Elite Wrestling,Joey Janela vs. Jon Moxley,****1/4,Unsanctioned,8.27,192
4697,188,29.06.2019,All Elite Wrestling,Nyla Rose vs. Riho vs. Yuka Sakazaki,***1/2,Triple Threat,7.19,147
4698,190,29.06.2019,New Japan Pro Wrestling,Robbie Eagles vs. Will Ospreay,****3/4,Singles,8.84,62
4699,192,29.06.2019,All Elite Wrestling,Adam Page vs. Jimmy Havoc vs. Jungle Boy  vs. MJF,***1/2,Four Way,6.55,52
4700,95,25.07.2019,Major League Wrestling,Davey Boy Smith Jr. vs. Timothy Thatcher,,Singles,6.17,5
4701,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
4702,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
4703,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
4704,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
4705,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
4706,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
4707,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
4708,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
4709,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
4710,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
4711,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
4712,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
4713,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
4714,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
4715,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
4716,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
4717,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
4718,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
4719,133,15.07.2019,Dramatic Dream Team,Daisuke Sasaki & Soma Takao vs. HARASHIMA & Yasu Urano,,Tag Team,7.72,28
4720,135,15.07.2019,Dramatic Dream Team,Chris Brookes & Masahiro Takanashi vs. MAO & Mike Bailey,,Tag Team,7.13,15
4721,137,15.07.2019,New Japan Pro Wrestling,Jay White vs. Tomohiro Ishii,****1/2,Singles,9.02,169
4722,139,15.07.2019,New Japan Pro Wrestling,Taichi vs. Tetsuya Naito,,Singles,7.23,107
4723,141,14.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Zack Sabre Jr.,****1/2,Singles,7.98,152
4724,143,14.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. KENTA,****1/2,Singles,8.43,171
4725,145,14.07.2019,World Wrestling Entertainment,AJ Styles vs. Ricochet,***3/4,Singles,7.54,96
4726,147,14.07.2019,World Wrestling Entertainment,Big E & Xavier Woods vs. Daniel Bryan & Rowan vs. Otis & Tucker ,****,Triple Threat,7.62,70
4727,149,14.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso,***1/2,Tag Team,6.31,47
4728,151,13.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Shingo Takagi,****1/4,Singles,8.08,163
4729,153,13.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jay White,****1/4,Singles,7.75,150
4730,155,13.07.2019,All Elite Wrestling,"Darby Allin, Jimmy Havoc & Joey Janela vs. Maxwell Jacob Friedman, Sammy Guevara & Shawn Spears",***,Six Man Tag Team,7.21,109
4731,157,13.07.2019,All Elite Wrestling,Angelico & Jack Evans vs. Evil Uno & Stu Grayson vs. Jungle Boy  & Luchasaurus,***1/2,Three Way Tag Team,7.31,100
4732,159,13.07.2019,EVOLVE Wrestling,Adam Cole vs. Akira Tozawa,***1/2,Singles,6.73,32
4733,161,13.07.2019,EVOLVE Wrestling,Austin Theory vs. JD Drake,***1/4,Singles,8.12,25
4734,163,12.07.2019,3-2-1 BATTLE!,Daniel Makabe vs. Timothy Thatcher,,Singles,7.64,10
4735,165,07.07.2019,Tokyo Joshi Pro,Mizuki vs. Yuna Manase,,Singles,7.77,12
4736,167,07.07.2019,Impact Wrestling,Jake Crist vs. TJP vs. Trey  vs. Willie Mack,***,Four Way,6.64,46
4737,169,07.07.2019,Impact Wrestling,Havok     vs. Rosemary vs. Su Yung vs. Taya Valkyrie,***1/4,Monsters Ball Four Way,7.58,52
4738,171,07.07.2019,Impact Wrestling,Brian Cage vs. Michael Elgin,****1/4,Singles,8.50,69
4739,173,06.07.2019,PROGRESS Wrestling,Ilja Dragunov vs. Jordan Devlin,,Singles,8.47,18
4740,175,06.07.2019,New Japan Pro Wrestling,Lance Archer vs. Will Ospreay,****1/2,Singles,8.45,214
4741,177,06.07.2019,New Japan Pro Wrestling,KENTA vs. Kota Ibushi,****1/4,Singles,7.68,207
4742,179,05.07.2019,Riptide Wrestling,Cara Noir vs. PAC,,Singles,8.26,18
4743,181,30.06.2019,All Japan Pro Wrestling,Kento Miyahara vs. Yoshitatsu,,Singles,8.92,37
4744,183,29.06.2019,Ring Of Honor,"Bandido  , Mark Haskins & Tracy Williams vs. Brody King, Marty Scurll & PCO",,Street Fight, , 
4745,185,29.06.2019,EVOLVE Wrestling,Anthony Henry vs. Roderick Strong,,Singles,7.00,8
4746,187,29.06.2019,All Elite Wrestling,"Kenny Omega, Matt Jackson & Nick Jackson vs. Laredo Kid, Pentagon Jr. & Rey Fenix  ",****1/2,Six Man Tag Team,8.15,174
4747,189,29.06.2019,All Elite Wrestling,Cody  vs. Darby Allin,***3/4,Singles,7.38,163
4748,191,29.06.2019,All Elite Wrestling,Chuck Taylor & Trent vs. Frankie Kazarian & Scorpio Sky vs. Isiah Kassidy & Marq Quen,***3/4,Three Way,7.28,63
4749,193,29.06.2019,New Japan Pro Wrestling,Bad Luck Fale & Jay White vs. Hiroshi Tanahashi & Kazuchika Okada,***1/2,Tag Team,5.14,6
4750,96,24.07.2019,Beyond Wrestling,David Starr vs. Wheeler Yuta,,Singles, , 
4751,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
4752,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
4753,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
4754,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
4755,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
4756,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
4757,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
4758,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
4759,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
4760,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
4761,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
4762,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
4763,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
4764,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
4765,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
4766,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
4767,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
4768,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
4769,134,15.07.2019,Dramatic Dream Team,"Mizuki Watase, Shunma Katsumata & Yuki Ino vs. Naomi Yoshimura, Nobuhiro Shimatani & Yuki Ueno",,Six Man Tag Team,6.43,13
4770,136,15.07.2019,Dramatic Dream Team,Konosuke Takeshita vs. Tetsuya Endo,****1/2,Singles,9.56,81
4771,138,15.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Juice Robinson,***1/4,Singles,6.81,95
4772,140,14.07.2019,New Japan Pro Wrestling,SANADA vs. Will Ospreay,****3/4,Singles,8.04,147
4773,142,14.07.2019,New Japan Pro Wrestling,EVIL vs. Kota Ibushi,****3/4,Singles,7.79,127
4774,144,14.07.2019,New Japan Pro Wrestling,Bad Luck Fale vs. Lance Archer,***,Singles,5.60,111
4775,146,14.07.2019,World Wrestling Entertainment,Aleister Black vs. Cesaro,***3/4,Singles,7.71,107
4776,148,14.07.2019,World Wrestling Entertainment,Drew McIntyre & Shane McMahon vs. Roman Reigns & The Undertaker,****,No Holds Barred,6.68,56
4777,150,14.07.2019,World Wrestling Entertainment,Bobby Lashley vs. Braun Strowman,***3/4,Last Man Standing,6.77,46
4778,152,13.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tomohiro Ishii,****1/2,Singles,8.33,176
4779,154,13.07.2019,All Elite Wrestling,CIMA vs. Kenny Omega,****1/2,Singles,8.39,156
4780,156,13.07.2019,All Elite Wrestling,Cody  & Dustin Rhodes vs. Matt Jackson & Nick Jackson,****,Tag Team,6.37,113
4781,158,13.07.2019,All Elite Wrestling,Frankie Kazarian & Scorpio Sky vs. Pentagon Jr. & Rey Fenix  ,***3/4,Tag Team,7.20,101
4782,160,13.07.2019,EVOLVE Wrestling,Drew Gulak vs. Matt Riddle,****1/4,Singles,8.22,35
4783,162,13.07.2019,New Japan Pro Wrestling,"Clark Connors, KENTA & Karl Fredericks vs. Hiroshi Tanahashi, Ren Narita & Shota Umino",***1/2,Six Man Tag Team,6.69,15
4784,164,07.07.2019,PROGRESS Wrestling,Paul Robinson vs. Trent Seven,,Singles, , 
4785,166,07.07.2019,PROGRESS Wrestling,Ilja Dragunov vs. WALTER,,Singles,7.86,13
4786,168,07.07.2019,Impact Wrestling,Eddie Edwards vs. Killer Kross,,First Blood,6.11,44
4787,170,07.07.2019,Impact Wrestling,Johnny Impact vs. Rich Swann,****,Singles,7.57,55
4788,172,07.07.2019,Impact Wrestling,Sami Callihan vs. Tessa Blanchard,****1/4,Singles,8.43,79
4789,174,06.07.2019,Major League Wrestling,Brian Pillman Jr. & Teddy Hart vs. MJF & Richard Holliday,,Ladder,6.83,5
4790,176,06.07.2019,New Japan Pro Wrestling,SANADA vs. Zack Sabre Jr.,****1/4,Singles,8.15,183
4791,178,06.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Kazuchika Okada,****1/2,Singles,8.72,208
4792,180,30.06.2019,All Japan Pro Wrestling,Odinson & Parrow vs. Shuji Ishikawa & Suwama,,Tag Team,8.24,32
4793,182,30.06.2019,PROGRESS Wrestling,David Starr & The OJMO vs. Shigehiro Irie & WALTER,,Tag Team,7.50,9
4794,184,29.06.2019,Ring Of Honor,Dragon Lee   & Rush    vs. Jay Briscoe & Mark Briscoe,,Tag Team, , 
4795,186,29.06.2019,All Elite Wrestling,Joey Janela vs. Jon Moxley,****1/4,Unsanctioned,8.27,192
4796,188,29.06.2019,All Elite Wrestling,Nyla Rose vs. Riho vs. Yuka Sakazaki,***1/2,Triple Threat,7.19,147
4797,190,29.06.2019,New Japan Pro Wrestling,Robbie Eagles vs. Will Ospreay,****3/4,Singles,8.84,62
4798,192,29.06.2019,All Elite Wrestling,Adam Page vs. Jimmy Havoc vs. Jungle Boy  vs. MJF,***1/2,Four Way,6.55,52
4799,194,28.06.2019,Ring Of Honor,Jay Lethal vs. Kenny King,,Singles,6.14,13
4800,97,24.07.2019,Beyond Wrestling,Daniel Garcia vs. Kevin Blackwood,,Singles, , 
4801,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
4802,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
4803,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
4804,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
4805,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
4806,109,21.07.2019,Dragon Gate,"Dragon Kid, Masato Yoshino & Ultimo Dragon vs. Masaaki Mochizuki, Shuji Kondo & Takuya Sugawara",****1/2,Six Man Tag Team,7.18,27
4807,111,20.07.2019,Ring Of Honor,Jay Briscoe & Mark Briscoe vs. Tama Tonga & Tanga Loa,,Street Fight,8.37,26
4808,113,20.07.2019,Ring Of Honor,Jay Lethal vs. Kenny King vs. Matt Taven,,Three Way,7.06,16
4809,115,20.07.2019,New Japan Pro Wrestling,EVIL vs. KENTA,****,Singles,7.33,131
4810,117,20.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Lance Archer,***1/2,Singles,6.82,117
4811,119,19.07.2019,New Japan Pro Wrestling,Shingo Takagi vs. Taichi,****,Singles,7.86,127
4812,121,19.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Juice Robinson,***1/2,Singles,6.60,107
4813,123,18.07.2019,New Japan Pro Wrestling,EVIL vs. SANADA,****1/4,Singles,7.80,122
4814,125,18.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. Will Ospreay,*****,Singles,9.20,213
4815,127,17.07.2019,Beyond Wrestling,Brandon Thurston vs. Wheeler Yuta,,Singles, , 
4816,129,17.07.2019,All Japan Pro Wrestling,Atsushi Maruyama & Black Menso-re vs. Kagetora & Yosuke Santa Maria,***1/2,Tag Team, , 
4817,131,16.07.2019,World Wrestling Entertainment,Chad Gable vs. Gentleman Jack Gallagher,****,Singles,8.22,63
4818,133,15.07.2019,Dramatic Dream Team,Daisuke Sasaki & Soma Takao vs. HARASHIMA & Yasu Urano,,Tag Team,7.72,28
4819,135,15.07.2019,Dramatic Dream Team,Chris Brookes & Masahiro Takanashi vs. MAO & Mike Bailey,,Tag Team,7.13,15
4820,137,15.07.2019,New Japan Pro Wrestling,Jay White vs. Tomohiro Ishii,****1/2,Singles,9.02,169
4821,139,15.07.2019,New Japan Pro Wrestling,Taichi vs. Tetsuya Naito,,Singles,7.23,107
4822,141,14.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Zack Sabre Jr.,****1/2,Singles,7.98,152
4823,143,14.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. KENTA,****1/2,Singles,8.43,171
4824,145,14.07.2019,World Wrestling Entertainment,AJ Styles vs. Ricochet,***3/4,Singles,7.54,96
4825,147,14.07.2019,World Wrestling Entertainment,Big E & Xavier Woods vs. Daniel Bryan & Rowan vs. Otis & Tucker ,****,Triple Threat,7.62,70
4826,149,14.07.2019,World Wrestling Entertainment,Dash Wilder & Scott Dawson vs. Jey Uso & Jimmy Uso,***1/2,Tag Team,6.31,47
4827,151,13.07.2019,New Japan Pro Wrestling,Juice Robinson vs. Shingo Takagi,****1/4,Singles,8.08,163
4828,153,13.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Jay White,****1/4,Singles,7.75,150
4829,155,13.07.2019,All Elite Wrestling,"Darby Allin, Jimmy Havoc & Joey Janela vs. Maxwell Jacob Friedman, Sammy Guevara & Shawn Spears",***,Six Man Tag Team,7.21,109
4830,157,13.07.2019,All Elite Wrestling,Angelico & Jack Evans vs. Evil Uno & Stu Grayson vs. Jungle Boy  & Luchasaurus,***1/2,Three Way Tag Team,7.31,100
4831,159,13.07.2019,EVOLVE Wrestling,Adam Cole vs. Akira Tozawa,***1/2,Singles,6.73,32
4832,161,13.07.2019,EVOLVE Wrestling,Austin Theory vs. JD Drake,***1/4,Singles,8.12,25
4833,163,12.07.2019,3-2-1 BATTLE!,Daniel Makabe vs. Timothy Thatcher,,Singles,7.64,10
4834,165,07.07.2019,Tokyo Joshi Pro,Mizuki vs. Yuna Manase,,Singles,7.77,12
4835,167,07.07.2019,Impact Wrestling,Jake Crist vs. TJP vs. Trey  vs. Willie Mack,***,Four Way,6.64,46
4836,169,07.07.2019,Impact Wrestling,Havok     vs. Rosemary vs. Su Yung vs. Taya Valkyrie,***1/4,Monsters Ball Four Way,7.58,52
4837,171,07.07.2019,Impact Wrestling,Brian Cage vs. Michael Elgin,****1/4,Singles,8.50,69
4838,173,06.07.2019,PROGRESS Wrestling,Ilja Dragunov vs. Jordan Devlin,,Singles,8.47,18
4839,175,06.07.2019,New Japan Pro Wrestling,Lance Archer vs. Will Ospreay,****1/2,Singles,8.45,214
4840,177,06.07.2019,New Japan Pro Wrestling,KENTA vs. Kota Ibushi,****1/4,Singles,7.68,207
4841,179,05.07.2019,Riptide Wrestling,Cara Noir vs. PAC,,Singles,8.26,18
4842,181,30.06.2019,All Japan Pro Wrestling,Kento Miyahara vs. Yoshitatsu,,Singles,8.92,37
4843,183,29.06.2019,Ring Of Honor,"Bandido  , Mark Haskins & Tracy Williams vs. Brody King, Marty Scurll & PCO",,Street Fight, , 
4844,185,29.06.2019,EVOLVE Wrestling,Anthony Henry vs. Roderick Strong,,Singles,7.00,8
4845,187,29.06.2019,All Elite Wrestling,"Kenny Omega, Matt Jackson & Nick Jackson vs. Laredo Kid, Pentagon Jr. & Rey Fenix  ",****1/2,Six Man Tag Team,8.15,174
4846,189,29.06.2019,All Elite Wrestling,Cody  vs. Darby Allin,***3/4,Singles,7.38,163
4847,191,29.06.2019,All Elite Wrestling,Chuck Taylor & Trent vs. Frankie Kazarian & Scorpio Sky vs. Isiah Kassidy & Marq Quen,***3/4,Three Way,7.28,63
4848,193,29.06.2019,New Japan Pro Wrestling,Bad Luck Fale & Jay White vs. Hiroshi Tanahashi & Kazuchika Okada,***1/2,Tag Team,5.14,6
4849,195,28.06.2019,Ring Of Honor,Bandido   vs. Shane Taylor,****,Singles,6.71,13
4850,98,24.07.2019,Beyond Wrestling,Chris Dickinson vs. Timothy Thatcher,,Singles,6.71,6
4851,100,24.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Shingo Takagi,****1/4,Singles,8.24,153
4852,102,23.07.2019,World Wrestling Entertainment,Drew Gulak vs. Isaiah Scott,,Singles,7.78,49
4853,104,21.07.2019,Big Japan Pro-Wrestling,Takuya Nomura vs. Yuji Okabayashi,,Singles,8.29,6
4854,106,21.07.2019,Dragon Gate,Big R Shimizu & Eita vs. KAI & YAMATO vs. Kaito Ishida & Naruki Doi,****3/4,Triple Threat Elimination,9.07,54
4855,108,21.07.2019,Dragon Gate,Flamita vs. Susumu Yokosuka,****1/4,Singles,7.57,27
4856,110,20.07.2019,Pro Wrestling ZERO1,Masato Tanaka vs. Yuji Hino,,Singles, , 
4857,112,20.07.2019,Ring Of Honor,"Bandido  , Mark Haskins, PJ Black & Tracy Williams vs. Brody King, Flip Gordon, Marty Scurll & PCO",,Eight Man Tag Team,7.39,17
4858,114,20.07.2019,New Japan Pro Wrestling,Kazuchika Okada vs. Will Ospreay,*****3/4,Singles,9.23,222
4859,116,20.07.2019,New Japan Pro Wrestling,Kota Ibushi vs. SANADA,****1/2,Singles,6.80,131
4860,118,19.07.2019,Consejo Mundial De Lucha Libre,"El Hijo de LA Park, LA Park & LA Park Jr. vs. La Bestia Del Ring, Mistico  & Rush   ",,Best Two Out Of Three Falls Six Man Tag Team,7.78,8
4861,120,19.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Tetsuya Naito,***3/4,Singles,7.72,115
4862,122,19.07.2019,New Japan Pro Wrestling,Jon Moxley vs. Tomohiro Ishii,*****,Singles,9.22,230
4863,124,18.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Zack Sabre Jr.,****1/2,Singles,8.01,134
4864,126,18.07.2019,New Japan Pro Wrestling,KENTA vs. Lance Archer,***1/2,Singles,6.28,39
4865,128,17.07.2019,All Japan Pro Wrestling,Kento Miyahara & Yuma Aoyagi vs. Dylan James & Zeus ,****,Tag Team, , 
4866,130,17.07.2019,All Japan Pro Wrestling,Banana Senga & Tsutomu Oosugi vs. Hikaru Sato & Yusuke Okada,***3/4,Tag Team, , 
4867,132,15.07.2019,Dramatic Dream Team,Akito vs. ASUKA,,IPPON Fluorescent Lighttube Death,8.42,49
4868,134,15.07.2019,Dramatic Dream Team,"Mizuki Watase, Shunma Katsumata & Yuki Ino vs. Naomi Yoshimura, Nobuhiro Shimatani & Yuki Ueno",,Six Man Tag Team,6.43,13
4869,136,15.07.2019,Dramatic Dream Team,Konosuke Takeshita vs. Tetsuya Endo,****1/2,Singles,9.56,81
4870,138,15.07.2019,New Japan Pro Wrestling,Hirooki Goto vs. Juice Robinson,***1/4,Singles,6.81,95
4871,140,14.07.2019,New Japan Pro Wrestling,SANADA vs. Will Ospreay,****3/4,Singles,8.04,147
4872,142,14.07.2019,New Japan Pro Wrestling,EVIL vs. Kota Ibushi,****3/4,Singles,7.79,127
4873,144,14.07.2019,New Japan Pro Wrestling,Bad Luck Fale vs. Lance Archer,***,Singles,5.60,111
4874,146,14.07.2019,World Wrestling Entertainment,Aleister Black vs. Cesaro,***3/4,Singles,7.71,107
4875,148,14.07.2019,World Wrestling Entertainment,Drew McIntyre & Shane McMahon vs. Roman Reigns & The Undertaker,****,No Holds Barred,6.68,56
4876,150,14.07.2019,World Wrestling Entertainment,Bobby Lashley vs. Braun Strowman,***3/4,Last Man Standing,6.77,46
4877,152,13.07.2019,New Japan Pro Wrestling,Jeff Cobb vs. Tomohiro Ishii,****1/2,Singles,8.33,176
4878,154,13.07.2019,All Elite Wrestling,CIMA vs. Kenny Omega,****1/2,Singles,8.39,156
4879,156,13.07.2019,All Elite Wrestling,Cody  & Dustin Rhodes vs. Matt Jackson & Nick Jackson,****,Tag Team,6.37,113
4880,158,13.07.2019,All Elite Wrestling,Frankie Kazarian & Scorpio Sky vs. Pentagon Jr. & Rey Fenix  ,***3/4,Tag Team,7.20,101
4881,160,13.07.2019,EVOLVE Wrestling,Drew Gulak vs. Matt Riddle,****1/4,Singles,8.22,35
4882,162,13.07.2019,New Japan Pro Wrestling,"Clark Connors, KENTA & Karl Fredericks vs. Hiroshi Tanahashi, Ren Narita & Shota Umino",***1/2,Six Man Tag Team,6.69,15
4883,164,07.07.2019,PROGRESS Wrestling,Paul Robinson vs. Trent Seven,,Singles, , 
4884,166,07.07.2019,PROGRESS Wrestling,Ilja Dragunov vs. WALTER,,Singles,7.86,13
4885,168,07.07.2019,Impact Wrestling,Eddie Edwards vs. Killer Kross,,First Blood,6.11,44
4886,170,07.07.2019,Impact Wrestling,Johnny Impact vs. Rich Swann,****,Singles,7.57,55
4887,172,07.07.2019,Impact Wrestling,Sami Callihan vs. Tessa Blanchard,****1/4,Singles,8.43,79
4888,174,06.07.2019,Major League Wrestling,Brian Pillman Jr. & Teddy Hart vs. MJF & Richard Holliday,,Ladder,6.83,5
4889,176,06.07.2019,New Japan Pro Wrestling,SANADA vs. Zack Sabre Jr.,****1/4,Singles,8.15,183
4890,178,06.07.2019,New Japan Pro Wrestling,Hiroshi Tanahashi vs. Kazuchika Okada,****1/2,Singles,8.72,208
4891,180,30.06.2019,All Japan Pro Wrestling,Odinson & Parrow vs. Shuji Ishikawa & Suwama,,Tag Team,8.24,32
4892,182,30.06.2019,PROGRESS Wrestling,David Starr & The OJMO vs. Shigehiro Irie & WALTER,,Tag Team,7.50,9
4893,184,29.06.2019,Ring Of Honor,Dragon Lee   & Rush    vs. Jay Briscoe & Mark Briscoe,,Tag Team, , 
4894,186,29.06.2019,All Elite Wrestling,Joey Janela vs. Jon Moxley,****1/4,Unsanctioned,8.27,192
4895,188,29.06.2019,All Elite Wrestling,Nyla Rose vs. Riho vs. Yuka Sakazaki,***1/2,Triple Threat,7.19,147
4896,190,29.06.2019,New Japan Pro Wrestling,Robbie Eagles vs. Will Ospreay,****3/4,Singles,8.84,62
4897,192,29.06.2019,All Elite Wrestling,Adam Page vs. Jimmy Havoc vs. Jungle Boy  vs. MJF,***1/2,Four Way,6.55,52
4898,194,28.06.2019,Ring Of Honor,Jay Lethal vs. Kenny King,,Singles,6.14,13
4899,196,28.06.2019,Ring Of Honor,Dalton Castle vs. Dragon Lee  ,***,Singles,5.71,13
4900,99,24.07.2019,World Wonder Ring Stardom,Arisa Hoshiki vs. Hazuki,,Singles,8.59,31
4901,101,24.07.2019,New Japan Pro Wrestling,Tetsuya Naito vs. Tomohiro Ishii,****1/2,Singles,8.80,146
4902,103,21.07.2019,Dramatic Dream Team,Chris Brookes vs. Konosuke Takeshita,,Singles,7.58,18
4903,105,21.07.2019,Dragon Gate,Ben-K vs. PAC,****1/2,Singles,8.11,45
4904,107,21.07.2019,Dragon Gate,Kzy vs. Shun Skywalker,****1/4,Singles,7.81,36
